Nachname,URI
Baur,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baur
Gmür,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gmuer
Schaufelberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaufelberger
Degener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Degener
Walder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Walder
Glatthorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Glatthorn
Dickbuch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dickbuch
Güttig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guettig
Leimbacher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leimbacher
Heidegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heidegger
Orelli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Orelli
Hess,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hess
Rossberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rossberger
Basler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Basler
Gamper,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gamper
Gebhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gebhard
Trüb,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trueb
Niederfelder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Niederfelder
Ochsner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ochsner
Zürn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zuern
Rutschmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rutschmann
Däschler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Daeschler
Dold,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Dold
Stucki,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stucki
Gull,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gull
Lampart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lampart
Leerer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leerer
Hangarter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hangarter
Brügger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bruegger
von Kusen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_von_Kusen
Zulauf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zulauf
Sulger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sulger
Spörri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Spoerri
Stöckli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stoeckli
Göldli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Goeldli
Mathis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mathis
Lindinner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lindinner
Hirt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hirt
Pfuser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pfuser
Brandenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brandenberger
Herensperger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herensperger
Kägi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kaegi
Wellauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wellauer
N.,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_N
Ott,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ott
Hinnen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hinnen
Haag,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haag
Körner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koerner
Ulmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ulmer
Bär,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baer
Hochholzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hochholzer
Mörli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moerli
Schuppli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schuppli
Hausammann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hausammann
Bertschi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bertschi
Hagenbucher,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hagenbucher
Etter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Etter
Süss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Suess
Bräm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Braem
Blickenstorfer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Blickenstorfer
Most,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Most
Rollenbutz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rollenbutz
Singer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Singer
Kleis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kleis
Burgauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burgauer
Wunderli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wunderli
Grunder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grunder
Herter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Herter
Hunziker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hunziker
Laubi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Laubi
Ulrich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ulrich
Helbling,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Helbling
Speck,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Speck
Ruckstuhl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ruckstuhl
Häusli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haeusli
Rösch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Roesch
Hermatschweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hermatschweiler
Arbenz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Arbenz
Güttinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Guettinger
Zyli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zyli
Mörikofer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Moerikofer
Grimm,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Grimm
Seiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Seiler
Baumann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baumann
Tobler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tobler
Schätti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schaetti
Hottinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hottinger
Immenhauser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Immenhauser
Uehli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Uehli
Metzger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Metzger
Ambühl,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ambuehl
Gilg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gilg
Anhorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Anhorn
Scherzinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scherzinger
Demuth,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Demuth
Letzi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Letzi
Hanhart,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hanhart
Landolt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Landolt
Thurnheer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thurnheer
Selbler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Selbler
Reiser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Reiser
Kunkler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kunkler
Diebold,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Diebold
Rebmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rebmann
Vonrüti,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Vonrueti
Stadler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stadler
Denzler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Denzler
Elmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Elmer
Schlang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schlang
Schwengeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schwengeler
Wiedenkeller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wiedenkeller
Rapp,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rapp
Steger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steger
Wegmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wegmann
Kauf,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kauf
Mettler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Mettler
Werneggli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Werneggli
Kern,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kern
Anna,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Anna
Ostener,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ostener
Küchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuechli
Gutmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gutmann
Trayer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Trayer
Hediger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hediger
Gabriel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gabriel
Brack,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brack
Saxer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Saxer
Münch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Muench
Hug,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Hug
Weggler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weggler
Montalta,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Montalta
Buess,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Buess
Steinbrüchel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steinbruechel
Randegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Randegger
Schinz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schinz
König,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Koenig
Isliker,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Isliker
Brengesser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Brengesser
Egloff,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Egloff
Burkhardt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burkhardt
Notz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Notz
Tuchschmid,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tuchschmid
Räss,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raess
Rieser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rieser
Greder,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Greder
Rottmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rottmann
Häusler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Haeusler
Horber,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Horber
Oehninger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oehninger
Maugweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Maugweiler
Balthasar,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Balthasar
Gessner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gessner
Holzhalb,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Holzhalb
Fröhlich,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Froehlich
Neuweiler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Neuweiler
Wettstein,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wettstein
Füssli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fuessli
Bremi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bremi
Gubler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gubler
Löchli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Loechli
Suter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Suter
Scheu,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Scheu
Wintsch,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wintsch
Juchler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Juchler
Weisshaupt,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weisshaupt
Steinemann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Steinemann
Zwingli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zwingli
Fels,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fels
Sommer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sommer
Fitzli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fitzli
Schweser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schweser
Flachmüller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Flachmueller
Brändli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Braendli
Sallenbach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Sallenbach
Aeberli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aeberli
Thalmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Thalmann
Lochmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lochmann
Burkhard,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Burkhard
Früh,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Frueh
Stäubli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Staeubli
Kocherhans,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kocherhans
Rotach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rotach
Baltis,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Baltis
Tanner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Tanner
Engeler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Engeler
Allenspach,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Allenspach
Debrunner,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Debrunner
Schnurrenberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schnurrenberger
Oswald,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oswald
Ehrhaft,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ehrhaft
Kambli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kambli
Isler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Isler
Böckli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Boeckli
Weilenmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Weilenmann
Appert,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Appert
Stutz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stutz
Dürsteler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Duersteler
Rüegg,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rueegg
Kündig,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Kuendig
Senn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Senn
Hürlimann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Huerlimann
Zwicky,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zwicky
Unholz,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Unholz
Heusser,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Heusser
Eichhorn,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Eichhorn
Schnewlin,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Schnewlin
Gelpfand,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Gelpfand
Zuppinger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zuppinger
Strehler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Strehler
Fierer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fierer
Wolfensberger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Wolfensberger
Rebsamen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rebsamen
Aeppli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Aeppli
Nadler,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Nadler
Krauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Krauer
Ramsauer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ramsauer
Stössel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stoessel
Solater,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Solater
Bregenzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bregenzer
Ehri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Ehri
Lang,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Lang
Greminger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Greminger
Diggelmann,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Diggelmann
Oberholzer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Oberholzer
Stiefel,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Stiefel
Bohli,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bohli
Fridöri,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Fridoeri
Rämi,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Raemi
Bodmer,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bodmer
Leutenegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Leutenegger
Pünter,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Puenter
Bachofen,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Bachofen
Rellstab,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Rellstab
Pfenninger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Pfenninger
Honegger,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Honegger
Zoller,https://github.com/stazh/sw-ehedaten/tree/main/data#FamilyName_Zoller
